bioID,year,stint_y,total_award_score,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,won_team,lost_team,GP_x,homeW,homeL,awayW,awayL,confW,confL,W,L,coachID,stint_x,won_coach,lost_coach,post_wins,post_losses,GP_y,GS,PostGP,PostGS,weighted_score,post_weighted_score,playoffNextYear,prev_bioID,prev_stint_y,prev_total_award_score,prev_franchID,prev_confID,prev_rank,prev_firstRound,prev_semis,prev_finals,prev_won_team,prev_lost_team,prev_GP_x,prev_homeW,prev_homeL,prev_awayW,prev_awayL,prev_confW,prev_confL,prev_W,prev_L,prev_coachID,prev_stint_x,prev_won_coach,prev_lost_coach,prev_post_wins,prev_post_losses,prev_GP_y,prev_GS,prev_PostGP,prev_PostGS,prev_weighted_score,prev_post_weighted_score,prev_playoffNextYear
atkinla01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,28,0,2,0,90.94999999999999,1.4000000000000001,1.0,wilkibr01w,0.0,0.0,SAC,WE,2.0,W,W,L,21.0,13.0,34.0,14.0,3.0,7.0,10.0,10.0,10.0,6.0,3.0,whisejo99w,0.0,21.0,13.0,6.0,3.0,4.0,0.0,0.0,0.0,6.3,0.0,1.0
berezva01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,2,0,0,0,1.6500000000000001,0.0,1.0,atunrmo01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,33.0,0.0,8.0,0.0,141.04999999999998,18.799999999999997,1.0
darlihe01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,31,14,6,0,228.45000000000002,21.0,1.0,berezva01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,2.0,0.0,0.0,0.0,1.6500000000000001,0.0,1.0
hammobe01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,33,33,9,9,672.2,189.14999999999998,1.0,darlihe01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,31.0,14.0,6.0,0.0,228.45000000000002,21.0,1.0
irvinsa01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,21,0,3,0,52.2,2.8000000000000003,1.0,hammobe01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,33.0,33.0,9.0,9.0,672.2,189.14999999999998,1.0
johnsvi01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,32,32,9,9,378.1,114.9,1.0,irvinsa01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,21.0,0.0,3.0,0.0,52.2,2.8000000000000003,1.0
lawsoed01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,30,1,5,0,135.30000000000004,39.9,1.0,johnsvi01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,32.0,32.0,9.0,9.0,378.1,114.9,1.0
rileyru01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,30,3,9,1,256.15000000000003,53.4,1.0,lawsoed01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,30.0,1.0,5.0,0.0,135.30000000000004,39.9,1.0
rossad01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,4,0,2,0,3.4500000000000006,0.9500000000000001,1.0,rileyru01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,30.0,3.0,9.0,1.0,256.15000000000003,53.4,1.0
wautean01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,32,31,9,9,557.6999999999999,153.6,1.0,rossad01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,4.0,0.0,2.0,0.0,3.4500000000000006,0.9500000000000001,1.0
wilkibr01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,1,0,2,0,0.0,1.2000000000000002,1.0,wautean01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,32.0,31.0,9.0,9.0,557.6999999999999,153.6,1.0
youngso01w,9,0,0.0,SAS,SAS,WE,1,1,W,W,L,24,10,34,15,2,9,8,10,10,4.0,5.0,hugheda99w,0,24,10,4,5,33,33,9,9,638.7000000000002,179.79999999999998,1.0,wilkibr01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,1.2000000000000002,1.0
darlihe01w,10,0,0.0,SAS,SAS,WE,4,1,L,,,15,19,34,10,7,5,12,10,10,1.0,2.0,hugheda99w,0,15,19,1,2,34,13,3,0,250.0,11.8,1.0,youngso01w,0.0,0.0,SAS,WE,1.0,W,W,L,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,4.0,5.0,hugheda99w,0.0,24.0,10.0,4.0,5.0,33.0,33.0,9.0,9.0,638.7000000000002,179.79999999999998,1.0
beviltu01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,34,0,8,0,145.15,43.74999999999999,1.0,barnead01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,34.0,2.0,6.0,0.0,150.65,17.299999999999997,1.0
birdsu01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,34,34,8,8,580.3,108.25,1.0,beviltu01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,34.0,0.0,8.0,0.0,145.15,43.74999999999999,1.0
burseja01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,29,0,8,0,233.04999999999995,46.85000000000001,1.0,birdsu01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,34.0,34.0,8.0,8.0,580.3,108.25,1.0
edwarsi01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,23,3,7,0,97.74999999999999,21.250000000000004,1.0,burseja01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,29.0,0.0,8.0,0.0,233.04999999999995,46.85000000000001,1.0
friertr01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,5,0,0,0,10.899999999999999,0.0,1.0,edwarsi01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,23.0,3.0,7.0,0.0,97.74999999999999,21.250000000000004,1.0
grecomi01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,13,0,4,0,36.25,2.2,1.0,friertr01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,5.0,0.0,0.0,0.0,10.899999999999999,0.0,1.0
jacksla01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,31,31,8,8,702.05,177.20000000000005,1.0,grecomi01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,13.0,0.0,4.0,0.0,36.25,2.2,1.0
lennobe01w,5,0,8.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,32,32,8,8,465.00000000000006,133.04999999999995,1.0,jacksla01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,31.0,31.0,8.0,8.0,702.05,177.20000000000005,1.0
samsh01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,34,32,8,8,458.10000000000014,101.69999999999999,1.0,lennobe01w,0.0,8.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,32.0,32.0,8.0,8.0,465.00000000000006,133.04999999999995,1.0
thompal01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,23,2,8,0,76.70000000000003,46.0,1.0,samsh01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,34.0,32.0,8.0,8.0,458.10000000000014,101.69999999999999,1.0
vodicka01w,5,0,0.0,SEA,SEA,WE,2,1,W,W,W,20,14,34,13,4,7,10,13,9,6.0,2.0,donovan99w,0,20,14,6,2,34,34,8,8,400.50000000000006,81.65,1.0,thompal01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,23.0,2.0,8.0,0.0,76.70000000000003,46.0,1.0
batkosu01w,6,0,0.0,SEA,SEA,WE,2,1,L,,,20,14,34,14,3,6,11,13,9,1.0,2.0,donovan99w,0,20,14,1,2,29,0,3,0,254.70000000000002,19.5,1.0,vodicka01w,0.0,0.0,SEA,WE,2.0,W,W,W,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6.0,2.0,donovan99w,0.0,20.0,14.0,6.0,2.0,34.0,34.0,8.0,8.0,400.50000000000006,81.65,1.0
