bioID,year,stint_y,total_award_score,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,won_team,lost_team,GP_x,homeW,homeL,awayW,awayL,confW,confL,W,L,coachID,stint_x,won_coach,lost_coach,post_wins,post_losses,GP_y,GS,PostGP,PostGS,weighted_score,post_weighted_score,playoff_next_year
wyckobr01w,8,0,0.0,CHI,CHI,EA,6,0,,,,14,20,34,6,11,8,9,6,14,,,overtbo99w,0,14,20,0,0,34,7,0,0,223.15,0.0,0.0
cantydo01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,28,28,0,0,339.70000000000005,0.0,0.0
chanequ01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,28,0,0,0,111.20000000000003,0.0,0.0
dupreca01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,34,34,0,0,652.05,0.0,0.0
flukety01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,26,2,0,0,104.04999999999998,0.0,0.0
fowlesy01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,17,14,0,0,231.30000000000004,0.0,0.0
joensca01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,26,0,0,0,134.5,0.0,0.0
melvich01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,34,18,0,0,387.85,0.0,0.0
perkiji01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,34,34,0,0,648.35,0.0,0.0
pricear01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,34,11,0,0,352.09999999999997,0.0,0.0
queenbr01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,8,0,0,0,9.4,0.0,0.0
rushle01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,2,0,0,0,4.800000000000001,0.0,0.0
sharpkb01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,34,6,0,0,208.55,0.0,0.0
wyckobr01w,9,0,0.0,CHI,CHI,EA,5,0,,,,12,22,34,8,9,4,13,10,10,,,keyst99wc,0,12,22,0,0,34,23,0,0,212.60000000000005,0.0,0.0
cantydo01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,34,34,0,0,350.99999999999994,0.0,0.0
dupreca01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,34,34,0,0,658.5999999999999,0.0,0.0
elysh01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,34,9,0,0,277.2,0.0,0.0
fowlesy01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,24,20,0,0,353.7,0.0,0.0
nanch01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,26,5,0,0,133.9,0.0,0.0
perkiji01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,34,34,0,0,537.7500000000001,0.0,0.0
pricear01w,10,1,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,22,0,0,0,136.04999999999998,0.0,0.0
sharpkb01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,27,0,0,0,119.34999999999998,0.0,0.0
thorner01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,34,0,0,0,282.8,0.0,0.0
tolivkr01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,27,0,0,0,229.75,0.0,0.0
wyckobr01w,10,0,0.0,CHI,CHI,EA,5,0,,,,16,18,34,12,5,4,13,10,12,,,keyst99wc,0,16,18,0,0,27,23,0,0,199.05,0.0,0.0
andrame01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,18,6,5,378.7,56.75000000000001,1.0
badertr01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,25,0,5,0,80.6,13.299999999999999,1.0
barnead01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,5,0,4,0,9.8,2.9000000000000004,1.0
brownru01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,30,22,6,6,334.4000000000002,84.55000000000003,1.0
darlihe01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,0,6,0,244.44999999999996,53.300000000000004,1.0
edwarmi01w,1,1,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,3,0,0,0,8.2,0.0,1.0
hallvi01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,10,6,1,247.00000000000009,31.45,1.0
johnspo01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,12,0,4,0,25.5,5.949999999999999,1.0
jonesme01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,32,6,6,447.59999999999997,107.85000000000001,1.0
mcconsu01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,32,6,6,289.9000000000001,65.65,1.0
melvich01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,32,6,6,473.15,82.4,1.0
nemcoev01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,14,14,0,0,228.05000000000004,0.0,1.0
wautean01w,1,0,0.0,CLE,CLE,EA,2,1,W,L,,17,15,32,13,3,4,12,13,8,3.0,3.0,hugheda99w,0,17,15,3,3,32,0,6,0,281.8,43.65,1.0
andrame01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,32,32,3,3,327.7,24.65,1.0
badertr01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,19,0,1,0,42.300000000000004,1.4500000000000002,1.0
barnead01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,3,0,0,0,1.9000000000000001,0.0,1.0
brownru01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,30,24,3,1,350.15000000000003,31.75,1.0
darlihe01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,32,32,3,3,331.79999999999995,38.300000000000004,1.0
hallvi01w,2,1,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,14,6,0,0,98.25,0.0,1.0
johnspo01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,18,0,1,0,48.300000000000004,1.35,1.0
jonesme01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,30,30,3,3,494.7500000000001,49.00000000000001,1.0
melvich01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,27,20,3,2,368.85000000000014,35.6,1.0
nemcoev01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,8,2,0,0,51.65,0.0,1.0
rizzoje01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,32,0,3,0,195.54999999999995,16.299999999999997,1.0
sauerpa01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,2,0,1,0,2.6000000000000005,1.9000000000000004,1.0
taylope01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,32,0,3,0,306.85,29.9,1.0
wautean01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,24,14,3,3,301.54999999999995,41.49999999999999,1.0
wolvean01w,2,0,0.0,CLE,CLE,EA,1,1,L,,,22,10,32,14,2,8,8,15,6,1.0,2.0,hugheda99w,0,22,10,1,2,1,0,0,0,2.5,0.0,0.0
andrame01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,32,16,0,0,227.7,0.0,0.0
badertr01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,18,0,0,0,43.6,0.0,0.0
berthlu01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,5,0,0,0,9.900000000000002,0.0,0.0
brownru01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,28,2,0,0,189.20000000000002,0.0,0.0
hendetr01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,23,0,0,0,64.0,0.0,0.0
jacksde01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,18,0,0,0,71.20000000000002,0.0,0.0
jonesme01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,32,32,0,0,523.9499999999999,0.0,0.0
mccaibr01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,31,2,0,0,153.2,0.0,0.0
melvich01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,32,32,0,0,517.1500000000001,0.0,0.0
rizzoje01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,26,25,0,0,301.00000000000006,0.0,0.0
sauerpa01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,1,0,0,0,1.9500000000000006,0.0,0.0
taylope01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,30,26,0,0,497.55000000000007,0.0,0.0
wautean01w,3,0,0.0,CLE,CLE,EA,7,0,,,,10,22,32,4,12,6,10,7,14,,,hugheda99w,0,10,22,0,0,28,25,0,0,393.20000000000005,0.0,1.0
berthlu01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,22,4,3,0,106.65,6.750000000000001,1.0
darlihe01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,34,34,3,3,317.25,29.7,1.0
hendetr01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,11,0,1,0,14.85,2.0,1.0
jacksde01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,34,22,3,3,358.25000000000006,25.099999999999998,1.0
johnspo01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,30,2,3,0,166.05000000000004,7.8,1.0
jonesme01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,34,15,3,0,272.85,11.499999999999998,1.0
lennobe01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,34,1,3,0,308.55,24.550000000000004,1.0
melvich01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,34,34,3,3,559.9,59.699999999999996,1.0
rizzoje01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,33,0,3,0,171.95000000000005,17.6,1.0
taylope01w,4,0,0.0,CLE,CLE,EA,4,1,L,,,17,17,34,11,6,6,11,13,11,1.0,2.0,hugheda99w,0,17,17,1,2,34,33,3,3,493.8500000000001,53.65000000000001,1.0
dossaci01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,32,31,3,3,360.8,31.699999999999996,1.0
gaydeco01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,3,0,0,0,2.9000000000000004,0.0,1.0
hamzoro01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,15,0,0,0,16.349999999999998,0.0,1.0
hicksje01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,26,1,0,0,65.69999999999999,0.0,1.0
johnsad01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,32,31,3,3,529.7,46.400000000000006,1.0
johnssh01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,32,32,3,3,553.85,47.15,1.0
mccaiti01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,25,0,2,0,83.3,6.800000000000002,1.0
mcgheca01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,32,0,3,0,161.85,12.700000000000001,1.0
mcwilta01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,32,32,3,3,564.75,54.79999999999999,1.0
powelel01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,20,1,0,0,134.25,0.0,1.0
rolanja01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,21,0,3,0,59.8,8.899999999999999,1.0
salesny01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,32,32,3,3,526.95,43.6,1.0
smithla01w,1,0,0.0,ORL,CON,EA,3,1,L,,,16,16,32,11,5,5,11,13,8,1.0,2.0,peckca99wc,0,16,16,1,2,3,0,1,0,6.200000000000001,0.2,0.0
alhalta01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,26,1,0,0,91.50000000000003,0.0,0.0
dossaci01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,10,0,0,0,28.85,0.0,0.0
douglka01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,22,0,0,0,216.35000000000005,0.0,0.0
hicksje01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,32,5,0,0,228.5,0.0,0.0
johnsja01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,17,1,0,0,56.149999999999984,0.0,0.0
johnssh01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,26,22,0,0,402.7000000000001,0.0,0.0
mccaiti01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,32,9,0,0,176.7,0.0,0.0
mcgheca01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,17,0,0,0,25.249999999999996,0.0,0.0
mcwilta01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,32,32,0,0,545.4,0.0,0.0
powelel01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,32,32,0,0,493.95,0.0,0.0
salesny01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,32,31,0,0,551.3999999999999,0.0,0.0
wyckobr01w,2,0,0.0,ORL,CON,EA,5,0,,,,13,19,32,10,6,3,13,9,12,,,peckca99wc,0,13,19,0,0,32,27,0,0,245.9,0.0,0.0
cunnida01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,6,0,0,0,5.55,0.0,0.0
dossaci01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,26,0,0,0,124.19999999999999,0.0,0.0
douglka01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,32,30,0,0,399.75000000000006,0.0,0.0
hicksje01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,31,6,0,0,245.55,0.0,0.0
johnsad01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,32,2,0,0,245.60000000000002,0.0,0.0
johnssh01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,31,31,0,0,616.35,0.0,0.0
machacl01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,29,25,0,0,185.45,0.0,0.0
mccaiti01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,16,0,0,0,17.5,0.0,0.0
mcgheca01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,2,0,0,0,4.0,0.0,0.0
mcwilta01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,13,12,0,0,168.2,0.0,0.0
palmewe01w,3,2,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,16,16,0,0,251.85,0.0,0.0
powelel01w,3,1,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,15,1,0,0,132.6,0.0,0.0
salesny01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,32,32,0,0,538.4000000000001,0.0,0.0
wyckobr01w,3,0,0.0,ORL,CON,EA,5,0,,,,16,16,32,10,6,6,10,13,8,,,brownde01w,0,16,16,0,0,32,5,0,0,198.1,0.0,1.0
blackde01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,34,0,4,0,134.79999999999998,11.9,1.0
colemco01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,20,0,0,0,58.25,0.0,1.0
douglka01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,28,27,4,4,438.2500000000001,52.25000000000001,1.0
hicksje01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,27,0,4,0,125.45000000000002,12.800000000000002,1.0
johnsad01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,34,5,3,0,248.95000000000002,17.599999999999998,1.0
johnssh01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,34,34,4,4,565.9,63.849999999999994,1.0
lobore01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,25,13,2,1,119.90000000000002,17.85,1.0
mcwilta01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,34,34,4,4,501.9500000000001,74.15000000000002,1.0
palmewe01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,32,1,4,0,213.05,32.35,1.0
salesny01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,34,34,4,4,636.9,63.000000000000014,1.0
wyckobr01w,4,0,0.0,CON,CON,EA,3,1,W,L,,18,16,34,10,7,8,9,11,13,2.0,2.0,thibami99w,0,18,16,2,2,34,22,4,3,315.40000000000003,35.05,1.0
blackde01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,31,4,8,0,124.25,24.849999999999994,1.0
brungje01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,33,0,8,0,116.25000000000001,31.450000000000003,1.0
derevje01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,23,0,1,0,48.05,0.2,1.0
douglka01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,34,34,8,8,534.2,124.7,1.0
futreca01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,20,0,2,0,67.70000000000002,1.6500000000000001,1.0
jonesas01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,34,1,8,0,323.35,73.44999999999999,1.0
mcwilta01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,34,34,8,8,566.25,121.64999999999999,1.0
palmewe01w,5,0,5.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,33,33,8,8,400.85,68.95,1.0
salesny01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,34,34,8,8,608.45,144.69999999999996,1.0
whaleli01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,31,30,8,8,420.25000000000006,137.15,1.0
willile01w,5,0,0.0,CON,CON,EA,1,1,W,W,L,18,16,34,10,7,8,9,14,6,5.0,3.0,thibami99w,0,18,16,5,3,23,0,8,0,89.45,27.1,1.0
brungje01w,6,0,0.0,CON,CON,EA,1,1,W,W,W,26,8,34,14,3,12,5,13,7,5.0,3.0,thibami99w,0,26,8,5,3,12,0,0,0,13.25,0.0,1.0
careyja01w,6,0,0.0,CON,CON,EA,1,1,W,W,W,26,8,34,14,3,12,5,13,7,5.0,3.0,thibami99w,0,26,8,5,3,15,0,6,0,33.24999999999999,20.0,1.0
derevje01w,6,0,0.0,CON,CON,EA,1,1,W,W,W,26,8,34,14,3,12,5,13,7,5.0,3.0,thibami99w,0,26,8,5,3,34,1,8,1,106.1,24.599999999999998,1.0
douglka01w,6,0,0.0,CON,CON,EA,1,1,W,W,W,26,8,34,14,3,12,5,13,7,5.0,3.0,thibami99w,0,26,8,5,3,32,32,8,8,491.6,137.0,1.0
dydekma01w,6,0,0.0,CON,CON,EA,1,1,W,W,W,26,8,34,14,3,12,5,13,7,5.0,3.0,thibami99w,0,26,8,5,3,31,30,8,8,346.1000000000001,65.35000000000001,1.0
jonesas01w,6,0,0.0,CON,CON,EA,1,1,W,W,W,26,8,34,14,3,12,5,13,7,5.0,3.0,thibami99w,0,26,8,5,3,33,4,8,0,353.35,88.2,1.0
